d3mIndex,V1,V2,V3,Class
313,131.0,634.0,0.403437,1
314,452.0,639.0,0.412138,1
315,85.0,638.0,0.390967,1
316,568.0,641.0,0.418881,1
317,284.0,645.0,0.379803,1
318,860.0,646.0,0.376103,1
319,686.0,648.0,0.363916,1
320,664.0,650.0,0.351304,1
321,926.0,678.0,0.491889,1
322,598.0,658.0,0.406906,1
323,780.0,656.0,0.398655,1
324,445.0,659.0,0.457667,1
325,366.0,658.0,0.351085,1
326,19.0,666.0,0.629455,1
327,703.0,705.0,0.51511,1
328,76.0,667.0,0.354244,1
329,38.0,672.0,0.352289,1
330,713.0,682.0,0.404198,1
331,270.0,687.0,0.438872,1
332,554.0,687.0,0.478013,1
333,99.0,691.0,0.485182,1
334,762.0,695.0,0.436513,1
335,794.0,688.0,0.368137,1
336,487.0,690.0,0.361219,1
337,28.0,691.0,0.379729,1
338,989.0,708.0,0.45998,1
339,628.0,701.0,0.400499,1
340,730.0,702.0,0.41573,1
341,840.0,702.0,0.356389,1
342,36.0,705.0,0.36437,1
343,183.0,711.0,0.558952,1
344,116.0,710.0,0.392957,1
345,224.0,708.0,0.354917,1
346,554.0,708.0,0.35932,1
347,638.0,717.0,0.44576,1
348,814.0,714.0,0.39055,1
349,46.0,725.0,0.419026,1
350,570.0,721.0,0.415069,1
351,290.0,720.0,0.351541,1
352,941.0,724.0,0.39835,1
353,117.0,727.0,0.464718,1
354,426.0,724.0,0.402373,1
355,540.0,724.0,0.437981,1
356,221.0,730.0,0.363023,1
357,646.0,731.0,0.371347,1
358,825.0,732.0,0.433872,1
359,432.0,734.0,0.411442,1
360,946.0,741.0,0.360695,1
361,971.0,747.0,0.405172,1
362,38.0,761.0,0.579741,1
363,74.0,749.0,0.36263,1
364,789.0,764.0,0.408301,1
365,283.0,751.0,0.355136,1
366,658.0,752.0,0.409038,1
367,133.0,758.0,0.398533,1
368,854.0,762.0,0.42964,1
369,576.0,761.0,0.414477,1
370,665.0,761.0,0.418802,1
371,139.0,773.0,0.42088,1
372,493.0,774.0,0.532445,1
373,698.0,778.0,0.420217,1
374,84.0,778.0,0.35004,1
375,638.0,797.0,0.45969,1
376,598.0,792.0,0.371675,1
377,152.0,794.0,0.35255,1
378,999.0,799.0,0.411022,1
379,730.0,804.0,0.44966,1
380,324.0,806.0,0.515347,1
381,964.0,802.0,0.350013,1
382,192.0,822.0,0.552651,1
383,507.0,821.0,0.399872,1
384,746.0,826.0,0.443871,1
385,796.0,826.0,0.409184,1
386,821.0,825.0,0.351684,1
387,856.0,824.0,0.354843,1
388,919.0,830.0,0.388444,1
389,984.0,825.0,0.381353,1
390,573.0,836.0,0.668269,1
391,553.0,838.0,0.393221,1
392,423.0,853.0,0.506654,1
393,18.0,861.0,0.702369,1
394,576.0,859.0,0.368014,1
395,152.0,862.0,0.353405,1
396,903.0,863.0,0.374375,1
397,837.0,871.0,0.391282,1
398,50.0,875.0,0.404135,1
399,891.0,881.0,0.411746,1
400,257.0,886.0,0.604085,1
401,148.0,881.0,0.40389,1
402,935.0,898.0,0.46619,1
403,319.0,903.0,0.40859,1
404,560.0,902.0,0.653716,1
405,172.0,902.0,0.374806,1
406,587.0,906.0,0.659722,1
407,78.0,909.0,0.4553,1
408,148.0,908.0,0.409035,1
409,965.0,909.0,0.64451,1
410,278.0,912.0,0.548651,1
411,898.0,919.0,0.408802,1
412,431.0,920.0,0.474429,1
413,257.0,921.0,0.403181,1
414,18.0,927.0,0.366706,1
415,938.0,927.0,0.375763,1
416,685.0,931.0,0.442241,1
417,603.0,936.0,0.426959,1
418,968.0,935.0,0.357005,1
419,529.0,945.0,0.514329,1
420,29.0,952.0,0.373803,1
421,188.0,952.0,0.358484,1
422,598.0,958.0,0.488448,1
423,325.0,955.0,0.445293,1
424,980.0,954.0,0.351072,1
425,68.0,956.0,0.357669,1
426,768.0,956.0,0.36265,1
427,82.0,960.0,0.405024,1
428,938.0,963.0,0.500751,1
429,113.0,968.0,0.424291,1
430,633.0,971.0,0.427115,1
431,204.0,982.0,0.46619,1
432,335.0,988.0,0.48245,1
433,828.0,982.0,0.470315,1
434,1002.0,980.0,0.442223,1
435,266.0,988.0,0.531738,1
436,475.0,989.0,0.394871,1
437,960.0,989.0,0.377483,1
438,996.0,993.0,0.433476,1
439,300.0,991.0,0.398702,1
440,856.0,994.0,0.393851,1
441,65.0,996.0,0.387767,1
442,652.0,1002.0,0.471598,1
443,132.0,1003.0,0.378524,1
444,394.0,1005.0,0.454449,1
445,27.0,1003.0,0.426996,1
446,567.0,1002.0,0.357703,1
447,196.0,430.0,0.506206,2
448,45.0,308.0,0.436962,2
449,392.0,438.0,0.729323,3
450,360.0,101.0,0.599953,5
451,33.0,383.0,0.695568,5
452,238.0,268.0,0.586772,4
453,267.0,51.0,0.521446,4
454,148.0,113.0,0.530835,4
455,463.0,354.0,0.430358,4
456,275.0,627.0,0.602559,3
457,465.0,953.0,0.599126,3
458,269.0,746.0,0.730848,2
459,562.0,645.0,0.506069,5
460,752.0,586.0,0.560157,2
461,692.0,812.0,0.684823,4
462,975.0,789.0,0.64628,4
463,860.0,596.0,0.606021,4
464,731.0,759.0,0.606026,5
465,918.0,437.0,0.506252,3
466,932.0,448.0,0.538373,4
467,678.0,456.0,0.616266,5
468,709.0,382.0,0.659433,4
469,784.0,292.0,0.690505,4
470,800.0,314.0,0.569425,5
471,643.0,412.0,0.494404,5
472,478.0,472.0,0.662973,5
473,545.0,286.0,0.595369,5
474,306.0,303.0,0.474132,4
475,731.0,223.0,0.602534,2
476,939.0,183.0,0.642392,3
477,701.0,79.0,0.489896,3
478,648.0,108.0,0.601777,4
479,697.0,181.0,0.581531,4
480,147.0,16.0,0.556777,1
481,262.0,17.0,0.361087,1
482,374.0,16.0,0.403554,1
483,508.0,16.0,0.369843,1
484,932.0,16.0,0.380649,1
485,641.0,19.0,0.399919,1
486,403.0,23.0,0.378978,1
487,778.0,26.0,0.396999,1
488,935.0,28.0,0.354633,1
489,606.0,34.0,0.426388,1
490,984.0,35.0,0.387159,1
491,440.0,42.0,0.445229,1
492,834.0,38.0,0.369344,1
493,79.0,45.0,0.439125,1
494,126.0,42.0,0.352525,1
495,658.0,42.0,0.370991,1
496,786.0,42.0,0.378512,1
497,946.0,44.0,0.410486,1
498,894.0,45.0,0.370895,1
499,221.0,50.0,0.40711,1
500,396.0,54.0,0.659225,1
501,136.0,68.0,0.420546,1
502,1007.0,66.0,0.366031,1
503,816.0,70.0,0.437993,1
504,982.0,81.0,0.455668,1
505,742.0,75.0,0.368574,1
506,99.0,90.0,0.387388,1
507,554.0,87.0,0.696806,1
508,760.0,91.0,0.449592,1
509,39.0,96.0,0.370253,1
510,711.0,98.0,0.367646,1
511,208.0,100.0,0.357328,1
512,191.0,106.0,0.394031,1
513,240.0,115.0,0.375052,1
514,34.0,120.0,0.379263,1
515,510.0,121.0,0.394376,1
516,250.0,125.0,0.442606,1
517,454.0,128.0,0.354146,1
518,65.0,137.0,0.482472,1
519,40.0,152.0,0.457576,1
520,973.0,138.0,0.403913,1
521,404.0,142.0,0.460088,1
522,272.0,146.0,0.399425,1
523,548.0,147.0,0.501163,1
524,238.0,148.0,0.356632,1
525,427.0,164.0,0.435316,1
526,849.0,164.0,0.428648,1
527,209.0,171.0,0.442681,1
528,536.0,169.0,0.367735,1
529,613.0,170.0,0.385271,1
530,882.0,168.0,0.351749,1
531,172.0,178.0,0.468248,1
532,66.0,186.0,0.397099,1
533,480.0,185.0,0.359901,1
534,217.0,193.0,0.468745,1
535,298.0,190.0,0.360806,1
536,484.0,192.0,0.351103,1
537,1002.0,200.0,0.43202,1
538,330.0,201.0,0.521962,1
539,72.0,213.0,0.361527,1
540,419.0,225.0,0.462557,1
541,195.0,217.0,0.652239,1
542,918.0,216.0,0.490584,1
543,220.0,218.0,0.358692,1
544,664.0,218.0,0.369403,1
545,458.0,224.0,0.358075,1
546,480.0,230.0,0.503332,1
547,601.0,233.0,0.39842,1
548,226.0,234.0,0.350919,1
549,306.0,239.0,0.429039,1
550,343.0,239.0,0.393618,1
551,519.0,242.0,0.376364,1
552,446.0,244.0,0.418925,1
553,121.0,255.0,0.450858,1
554,750.0,246.0,0.406693,1
555,726.0,247.0,0.370961,1
556,359.0,250.0,0.417791,1
557,236.0,251.0,0.380132,1
558,966.0,279.0,0.516554,1
559,667.0,254.0,0.382836,1
560,538.0,257.0,0.361944,1
561,313.0,262.0,0.448838,1
562,604.0,270.0,0.352085,1
563,650.0,279.0,0.444835,1
564,58.0,292.0,0.464762,1
565,376.0,288.0,0.372803,1
566,926.0,297.0,0.453157,1
567,427.0,308.0,0.420167,1
568,499.0,309.0,0.441895,1
569,674.0,308.0,0.413931,1
570,183.0,314.0,0.425478,1
571,134.0,317.0,0.551508,1
572,877.0,317.0,0.43762,1
573,224.0,318.0,0.351806,1
574,49.0,321.0,0.405499,1
575,96.0,321.0,0.373122,1
576,372.0,322.0,0.401502,1
577,693.0,323.0,0.365182,1
578,930.0,327.0,0.447159,1
579,390.0,324.0,0.358965,1
580,893.0,339.0,0.471757,1
581,131.0,335.0,0.442869,1
582,96.0,338.0,0.386888,1
583,332.0,348.0,0.487349,1
584,280.0,354.0,0.41431,1
585,411.0,357.0,0.383903,1
586,902.0,354.0,0.360811,1
587,625.0,368.0,0.366834,1
588,242.0,385.0,0.528406,1
589,929.0,384.0,0.407274,1
590,323.0,386.0,0.442735,1
591,109.0,381.0,0.400815,1
592,561.0,403.0,0.515271,1
593,268.0,395.0,0.361068,1
594,491.0,396.0,0.480587,1
595,70.0,397.0,0.351632,1
596,148.0,397.0,0.384667,1
597,941.0,401.0,0.42281,1
598,744.0,404.0,0.438919,1
599,263.0,415.0,0.381389,1
600,615.0,426.0,0.482019,1
601,958.0,432.0,0.522998,1
602,576.0,426.0,0.353058,1
603,676.0,427.0,0.353097,1
604,257.0,433.0,0.450102,1
605,55.0,476.0,0.479007,1
606,92.0,440.0,0.354661,1
607,682.0,441.0,0.369117,1
608,534.0,442.0,0.35105,1
609,572.0,444.0,0.358797,1
610,448.0,448.0,0.369285,1
611,852.0,455.0,0.374723,1
612,238.0,460.0,0.470394,1
613,88.0,463.0,0.372488,1
614,868.0,483.0,0.556785,1
615,118.0,476.0,0.485474,1
616,512.0,480.0,0.397368,1
617,267.0,486.0,0.396002,1
618,96.0,486.0,0.352417,1
619,652.0,487.0,0.361775,1
620,288.0,499.0,0.378124,1
621,922.0,499.0,0.366771,1
622,32.0,503.0,0.356244,1
623,265.0,514.0,0.55053,1
624,382.0,521.0,0.431932,1
625,802.0,521.0,0.414885,1
626,444.0,522.0,0.35249,1
627,63.0,531.0,0.401276,1
628,90.0,527.0,0.526035,1
629,599.0,527.0,0.354962,1
630,619.0,534.0,0.418039,1
631,1005.0,530.0,0.551871,1
632,768.0,534.0,0.394554,1
633,412.0,534.0,0.355257,1
634,204.0,563.0,0.513786,1
635,307.0,543.0,0.386678,1
636,906.0,542.0,0.36595,1
637,963.0,551.0,0.411003,1
638,174.0,549.0,0.368183,1
639,922.0,564.0,0.48748,1
640,330.0,551.0,0.36894,1
641,394.0,551.0,0.370718,1
642,833.0,555.0,0.353111,1
643,69.0,563.0,0.394389,1
644,358.0,558.0,0.350857,1
645,765.0,567.0,0.481066,1
646,670.0,568.0,0.569466,1
647,983.0,583.0,0.506243,1
648,551.0,570.0,0.409395,1
649,358.0,569.0,0.358561,1
650,122.0,587.0,0.418214,1
651,410.0,581.0,0.410162,1
652,324.0,581.0,0.380864,1
653,576.0,581.0,0.368698,1
654,20.0,600.0,0.443689,1
655,607.0,590.0,0.372337,1
656,80.0,619.0,0.45803,1
657,230.0,594.0,0.416816,1
658,952.0,611.0,0.455655,1
659,805.0,601.0,0.379535,1
660,620.0,606.0,0.467327,1
661,242.0,621.0,0.478615,1
662,145.0,610.0,0.400875,1
663,501.0,664.0,0.533229,1
664,341.0,611.0,0.405915,1
665,424.0,612.0,0.423109,1
666,812.0,614.0,0.37051,1
667,37.0,616.0,0.372336,1
668,401.0,622.0,0.398468,1
669,920.0,626.0,0.455532,1
670,56.0,628.0,0.363964,1
671,346.0,628.0,0.352375,1
672,634.0,631.0,0.371688,1
673,798.0,630.0,0.501263,1
674,586.0,638.0,0.465509,1
675,972.0,633.0,0.371123,1
676,460.0,638.0,0.355003,1
677,440.0,643.0,0.379106,1
678,270.0,661.0,0.449551,1
679,229.0,659.0,0.481467,1
680,651.0,662.0,0.441533,1
681,939.0,655.0,0.602945,1
682,330.0,658.0,0.360814,1
683,618.0,667.0,0.468541,1
684,100.0,666.0,0.382765,1
685,990.0,664.0,0.350013,1
686,565.0,755.0,0.600634,1
687,394.0,668.0,0.353602,1
688,435.0,671.0,0.444119,1
689,194.0,673.0,0.365242,1
690,69.0,680.0,0.385129,1
691,243.0,687.0,0.503859,1
692,626.0,684.0,0.408237,1
693,489.0,690.0,0.528894,1
694,400.0,703.0,0.425681,1
695,352.0,691.0,0.369834,1
696,673.0,690.0,0.375514,1
697,730.0,697.0,0.399946,1
698,105.0,704.0,0.475334,1
699,326.0,699.0,0.379186,1
700,637.0,698.0,0.357761,1
701,22.0,700.0,0.35916,1
702,764.0,701.0,0.375057,1
703,880.0,700.0,0.350362,1
704,887.0,704.0,0.372078,1
705,289.0,715.0,0.441058,1
706,646.0,708.0,0.421531,1
707,683.0,710.0,0.375617,1
708,773.0,721.0,0.484256,1
709,897.0,719.0,0.377647,1
710,149.0,724.0,0.409386,1
711,192.0,725.0,0.36003,1
712,198.0,724.0,0.358991,1
713,599.0,726.0,0.380846,1
714,655.0,736.0,0.428573,1
715,913.0,733.0,0.380459,1
716,529.0,741.0,0.411293,1
717,808.0,745.0,0.470133,1
718,27.0,745.0,0.401459,1
719,114.0,755.0,0.505877,1
720,355.0,749.0,0.407085,1
721,672.0,750.0,0.424806,1
722,67.0,757.0,0.393351,1
723,536.0,768.0,0.435129,1
724,247.0,762.0,0.479255,1
725,462.0,779.0,0.545755,1
726,819.0,767.0,0.433827,1
727,361.0,764.0,0.398428,1
728,325.0,766.0,0.368058,1
729,406.0,774.0,0.465307,1
730,196.0,766.0,0.35844,1
731,358.0,776.0,0.357023,1
732,65.0,779.0,0.384967,1
733,652.0,782.0,0.509141,1
734,333.0,793.0,0.416271,1
735,724.0,795.0,0.380991,1
736,913.0,795.0,0.400833,1
737,199.0,800.0,0.395385,1
738,68.0,799.0,0.376915,1
739,643.0,808.0,0.526802,1
740,123.0,819.0,0.416977,1
741,368.0,804.0,0.355586,1
742,70.0,810.0,0.386748,1
743,919.0,813.0,0.395741,1
744,380.0,835.0,0.463649,1
745,206.0,822.0,0.384305,1
746,172.0,826.0,0.382674,1
747,851.0,823.0,0.361416,1
748,434.0,831.0,0.495257,1
749,508.0,836.0,0.350242,1
750,706.0,838.0,0.388806,1
751,648.0,838.0,0.35593,1
752,35.0,847.0,0.431878,1
753,610.0,852.0,0.502073,1
754,182.0,855.0,0.464378,1
755,310.0,847.0,0.494423,1
756,579.0,850.0,0.430949,1
757,762.0,845.0,0.365137,1
758,988.0,847.0,0.446046,1
759,65.0,848.0,0.380707,1
760,996.0,846.0,0.353631,1
761,885.0,849.0,0.353031,1
762,150.0,850.0,0.351111,1
763,645.0,860.0,0.657066,1
764,94.0,861.0,0.405855,1
765,347.0,872.0,0.481968,1
766,451.0,868.0,0.469696,1
767,890.0,857.0,0.359921,1
768,367.0,859.0,0.355201,1
769,556.0,870.0,0.519493,1
770,878.0,920.0,0.554983,1
771,372.0,870.0,0.360903,1
772,134.0,901.0,0.471655,1
773,414.0,888.0,0.461839,1
774,760.0,877.0,0.388234,1
775,503.0,883.0,0.436424,1
776,600.0,880.0,0.375599,1
777,564.0,880.0,0.360368,1
778,626.0,886.0,0.378015,1
779,644.0,880.0,0.351429,1
780,898.0,893.0,0.423311,1
781,232.0,891.0,0.387645,1
782,54.0,890.0,0.364017,1
783,744.0,891.0,0.356492,1
784,990.0,891.0,0.377475,1
785,798.0,898.0,0.372898,1
786,946.0,894.0,0.369838,1
787,716.0,896.0,0.350959,1
788,768.0,903.0,0.449739,1
789,67.0,918.0,0.456646,1
790,360.0,904.0,0.405697,1
791,507.0,909.0,0.478309,1
792,576.0,905.0,0.509677,1
793,248.0,923.0,0.453583,1
794,533.0,908.0,0.383253,1
795,725.0,912.0,0.390563,1
796,844.0,917.0,0.377321,1
797,104.0,916.0,0.398832,1
798,272.0,916.0,0.460475,1
799,669.0,918.0,0.574753,1
800,191.0,919.0,0.37135,1
801,542.0,927.0,0.461645,1
802,397.0,931.0,0.407459,1
803,466.0,927.0,0.369333,1
804,356.0,929.0,0.356854,1
805,205.0,940.0,0.435255,1
806,821.0,930.0,0.377712,1
807,919.0,938.0,0.437293,1
808,166.0,951.0,0.564193,1
809,683.0,938.0,0.400858,1
810,364.0,938.0,0.351793,1
811,30.0,945.0,0.360206,1
812,404.0,948.0,0.353685,1
813,745.0,949.0,0.363082,1
814,948.0,951.0,0.381428,1
815,104.0,952.0,0.38246,1
816,559.0,954.0,0.419714,1
817,652.0,953.0,0.360253,1
818,38.0,962.0,0.392992,1
819,69.0,963.0,0.389352,1
