d3mIndex,V1,V2,V3,Class
441,0.448383,0.737952,21,1
442,0.245794,0.488979,21,1
443,0.179221,0.01432,21,1
444,0.204064,0.454785,21,1
445,0.772431,0.795172,21,1
446,0.256094,0.734263,21,1
447,0.669455,0.410251,21,1
448,0.173283,0.709144,21,1
449,0.822603,0.617481,21,1
450,0.515116,0.803804,21,1
451,0.124173,0.389157,21,1
452,0.527791,0.524719,21,1
453,0.228095,0.779061,21,1
454,0.690151,0.55887,21,1
455,0.502412,0.471359,21,1
456,0.20041,0.075433,21,1
457,0.719073,0.269352,21,1
458,0.205936,0.297922,21,1
459,0.486928,0.220671,21,1
460,0.118423,0.618037,21,1
461,0.364488,0.295184,21,1
462,0.928048,0.007866,21,1
463,0.050901,0.532888,21,1
464,0.032753,0.253643,21,1
465,0.046787,0.361292,21,1
466,0.732596,0.58215,21,1
467,0.700981,0.345236,21,1
468,0.204135,0.579937,21,1
469,0.614888,0.97687,21,1
470,0.466105,0.915883,21,1
471,0.96307,0.239441,21,1
472,0.575195,0.269239,21,1
473,0.406867,0.585811,21,1
474,0.049505,0.038122,21,1
475,0.927242,0.661063,21,1
476,0.307323,0.857556,21,1
477,0.083721,0.568307,21,1
478,0.730129,0.691485,21,1
479,0.918213,0.727767,21,1
480,0.811279,0.279796,21,1
481,0.965645,0.411449,21,1
482,0.735635,0.019248,21,1
483,0.607776,0.849174,21,1
484,0.650398,0.936285,21,1
485,0.312216,0.396492,21,1
486,0.83374,0.27008,21,1
487,0.135582,0.630949,21,1
488,0.945333,0.325759,21,1
489,0.237889,0.400436,21,1
490,0.551689,0.680577,21,1
491,0.054704,0.785793,21,1
492,0.159232,0.529977,21,1
493,0.204219,0.65959,21,1
494,0.05936,0.94574,21,1
495,0.168366,0.023984,21,1
496,0.392241,0.085111,21,1
497,0.280202,0.592756,21,1
498,0.969909,0.93757,21,1
499,0.574256,0.14613,21,1
500,0.564266,0.025076,21,1
501,0.61216,0.031707,21,1
502,0.56186,0.58192,21,1
503,0.482825,0.810784,21,1
504,0.114876,0.13195,21,1
505,0.794559,0.456613,21,1
506,0.176553,0.053773,21,1
507,0.625979,0.699583,21,1
508,0.099269,0.678643,21,1
509,0.083177,0.084056,21,1
510,0.794854,0.701092,21,1
511,0.322574,0.052568,21,1
512,0.809196,0.198971,21,1
513,0.642018,0.905313,21,1
514,0.047022,0.357406,21,1
515,0.517107,0.796334,21,1
516,0.297758,0.070291,21,1
517,0.265395,0.022541,21,1
518,0.159662,0.953281,21,1
519,0.358032,0.737673,21,1
520,0.43698,0.943852,21,1
521,0.266571,0.880541,21,1
522,0.593643,0.586846,21,1
523,0.132081,0.545365,21,1
524,0.387065,0.308025,21,1
525,0.474368,0.241741,21,1
526,0.376916,0.463506,21,1
527,0.621019,0.492767,21,1
528,0.606237,0.719551,21,1
529,0.529163,0.002056,21,1
530,0.38611,0.365028,21,1
531,0.197227,0.183869,21,1
532,0.780076,0.487991,21,1
533,0.919664,0.195301,21,1
534,0.080834,0.55813,21,1
535,0.224517,0.735461,21,1
536,0.29926,0.848503,21,1
537,0.451866,0.783779,21,1
538,0.444582,0.302746,21,1
539,0.580596,0.138073,21,1
540,0.164607,0.908129,21,1
541,0.091621,0.082733,21,1
542,0.136143,0.370115,21,1
543,0.367578,0.768341,21,1
544,0.44834,0.900729,21,1
545,0.372198,0.916298,21,1
546,0.105436,0.230857,21,1
547,0.12695,0.275465,21,1
548,0.690456,0.535732,21,1
549,0.808251,0.852616,21,1
550,0.17766,0.823183,21,1
551,0.1254,0.314396,21,1
552,0.859139,0.47585,21,1
553,0.007614,0.115775,21,1
554,0.359677,0.061403,21,1
555,0.527914,0.84843,21,1
556,0.754093,0.228915,21,1
557,0.4223,0.022213,21,1
558,0.872529,0.494885,21,1
559,0.524548,0.993852,21,1
560,0.981715,0.989003,21,1
561,0.930144,0.039262,21,1
562,0.164,0.777624,21,1
563,0.727277,0.629288,21,1
564,0.88102,0.211983,21,1
565,0.688466,0.813479,21,1
566,0.405117,0.858572,21,1
567,0.403336,0.242422,21,1
568,0.029204,0.960669,21,1
569,0.951187,0.766416,21,1
570,0.224517,0.05289,21,1
571,0.361452,0.73674,21,1
572,0.20578,0.304711,21,1
573,0.790777,0.105493,21,1
574,0.684563,0.404277,21,1
575,0.557371,0.170948,21,1
576,0.944161,0.310402,21,1
577,0.916466,0.347628,21,1
578,0.753132,0.998533,21,1
579,0.735097,0.653725,21,1
580,0.049626,0.405532,21,1
581,0.030115,0.70328,21,1
582,0.774981,0.138504,21,1
583,0.67024,0.866465,21,1
584,0.712554,0.154472,21,1
585,0.411136,0.918557,21,1
586,0.696577,0.540586,21,1
587,0.831882,0.936673,21,1
588,0.095842,0.728624,21,1
589,0.671909,0.423053,21,1
590,0.048329,0.962916,21,1
591,0.529366,0.634656,21,1
592,0.525415,0.607404,21,1
593,0.875048,0.881066,21,1
594,0.938101,0.92543,21,1
595,0.860421,0.116176,21,1
596,0.662725,0.294909,21,1
597,0.453975,0.49385,21,1
598,0.559924,0.431934,21,1
599,0.027014,0.683724,21,1
600,0.288151,0.087429,21,1
601,0.628169,0.650567,21,1
602,0.971818,0.854343,21,1
603,0.835356,0.289057,21,1
604,0.574217,0.176956,21,1
605,0.254517,0.775584,21,1
606,0.146616,0.389247,21,1
607,0.446451,0.749668,21,1
608,0.977504,0.625845,21,1
609,0.306164,0.469776,21,1
610,0.549711,0.746962,21,1
611,0.693601,0.901845,21,1
612,0.128203,0.997792,21,1
613,0.420279,0.293498,21,1
614,0.747621,0.983219,21,1
615,0.533272,0.16296,21,1
616,0.346175,0.680274,21,1
617,0.206125,0.788866,21,1
618,0.801289,0.633646,21,1
619,0.445735,0.225665,21,1
620,0.662456,0.183617,21,1
621,0.254861,0.589024,21,1
622,0.44801,0.561207,21,1
623,0.85187,0.856635,21,1
624,0.475097,0.951838,21,1
625,0.042463,0.712032,21,1
626,0.325906,0.176745,21,1
627,0.862561,0.022524,21,1
628,0.218243,0.470427,21,1
629,0.167184,0.387051,21,1
630,0.744848,0.942788,21,1
631,0.927071,0.815783,21,1
632,0.673371,0.706226,21,1
633,0.612953,0.010463,21,1
634,0.757729,0.32078,21,1
635,0.196813,0.903007,21,1
636,0.801583,0.164542,21,1
637,0.980117,0.079598,21,1
638,0.535999,0.571885,21,1
639,0.670921,0.468451,21,1
640,0.225855,0.098683,21,1
641,0.874938,0.201714,21,1
642,0.303369,0.071525,21,1
643,0.440024,0.875385,21,1
644,0.742168,0.65704,21,1
645,0.899253,0.525892,21,1
646,0.331582,0.047806,21,1
647,0.594632,0.517944,21,1
648,0.488406,0.002896,21,1
649,0.931687,0.195495,21,1
650,0.752167,0.903994,21,1
651,0.614546,0.586118,21,1
652,0.649937,0.692101,21,1
653,0.641851,0.668856,21,1
654,0.188079,0.535186,21,1
655,0.305682,0.716544,21,1
656,0.830786,0.843785,21,1
657,0.428908,0.005851,21,1
658,0.459128,0.299343,21,1
659,0.600735,0.751771,21,1
660,0.4693,0.88925,21,1
661,0.225927,0.468,21,1
662,0.865108,0.552836,21,1
663,0.790072,0.080623,21,1
664,0.927216,0.934208,21,1
665,0.861423,0.029767,21,1
666,0.800526,0.910664,21,1
667,0.999277,0.282342,21,1
668,0.131031,0.019515,21,1
669,0.919501,0.648716,21,1
670,0.704847,0.641497,21,1
671,0.979738,0.047167,21,1
672,0.894593,0.815564,21,1
673,0.289992,0.392161,21,1
674,0.602151,0.857701,21,1
675,0.52869,0.595982,21,1
676,0.301805,0.535484,21,1
677,0.850006,0.767988,21,1
678,0.734115,0.410504,21,1
679,0.105124,0.071714,21,1
680,0.778359,0.10231,21,1
681,0.968297,0.857294,21,1
682,0.040222,0.650457,21,1
683,0.457963,0.625132,21,1
684,0.7314,0.855272,21,1
685,0.773848,0.096498,21,1
686,0.48911,0.463349,21,1
687,0.332906,0.167684,21,1
688,0.886028,0.330374,21,1
689,0.380085,0.806586,21,1
690,0.514953,0.241723,21,1
691,0.574364,0.014063,21,1
692,0.697548,0.900393,21,1
693,0.506124,0.817144,21,1
694,0.062802,0.702162,21,1
695,0.188871,0.887124,21,1
696,0.468368,0.309486,21,1
697,0.186459,0.782833,21,1
698,0.99677,0.708496,21,1
699,0.1864,0.007826,21,1
700,0.048452,0.387538,21,1
701,0.510496,0.039965,21,1
702,0.874983,0.511083,21,1
703,0.265963,0.242859,21,1
704,0.248241,0.47941,21,1
705,0.583337,0.100835,21,1
706,0.345195,0.062321,21,1
707,0.661933,0.532598,21,1
708,0.342945,0.374261,21,1
709,0.149224,0.133467,21,1
710,0.664975,0.318554,21,1
711,0.717467,0.072049,21,1
712,0.2971,0.770075,21,1
713,0.569052,0.024428,21,1
714,0.100378,0.688523,21,1
715,0.001453,0.967447,21,1
716,0.588321,0.55857,21,1
717,0.093348,0.872363,21,1
718,0.206992,0.038511,21,1
719,0.035372,0.341148,21,1
720,0.759136,0.465629,21,1
721,0.622127,0.009922,21,1
722,0.247287,0.914358,21,1
723,0.946505,0.107493,21,1
724,0.075811,0.832424,21,1
725,0.393036,0.90171,21,1
726,0.248155,0.89048,21,1
727,0.613866,0.892275,21,1
728,0.923089,0.57238,21,1
729,0.289186,0.515946,21,1
730,0.452556,0.206063,21,1
731,0.123279,0.818485,21,1
732,0.81372,0.589136,21,1
733,0.70808,0.017461,21,1
734,0.169173,0.098585,21,1
735,0.598009,0.130987,21,1
736,0.141715,0.19066,21,1
737,0.183041,0.879703,21,1
738,0.273987,0.494814,21,1
739,0.721346,0.882772,21,1
740,0.058218,0.284683,21,1
741,0.198553,0.763415,21,1
742,0.867671,0.969457,21,1
743,0.517548,0.15546,21,1
744,0.0989,0.390585,21,1
745,0.890917,0.75962,21,1
746,0.842713,0.131591,21,1
747,0.207558,0.536692,21,1
748,0.44179,0.752922,21,1
749,0.575621,0.844585,21,1
750,0.364178,0.849056,21,1
751,0.205891,0.827078,21,1
752,0.92444,0.091722,21,1
753,0.292849,0.644419,21,1
754,0.518007,0.970948,21,1
755,0.575103,0.199359,21,1
756,0.199339,0.774715,21,1
757,0.81251,0.856956,21,1
758,0.63077,0.458387,21,1
759,0.504245,0.282425,21,1
760,0.656474,0.446668,21,1
761,0.790222,0.928582,21,1
762,0.014761,0.083692,21,1
763,0.627713,0.892863,21,1
764,0.99195,0.400953,21,1
765,0.01563,0.833663,21,1
766,0.142371,0.10814,21,1
767,0.250898,0.386683,21,1
768,0.551574,0.228531,21,1
769,0.94448,0.05423,21,1
770,0.50361,0.598462,21,1
771,0.799034,0.853871,21,1
772,0.828305,0.529493,21,1
773,0.955856,0.107573,21,1
774,0.650712,0.292219,21,1
775,0.055668,0.628442,21,1
776,0.742487,0.722316,21,1
777,0.025977,0.219406,21,1
778,0.183717,0.172226,21,1
779,0.007143,0.836635,21,1
780,0.583756,0.235999,21,1
781,0.759966,0.990262,21,1
782,0.680936,0.160185,21,1
783,0.359503,0.955909,21,1
784,0.74354,0.620222,21,1
785,0.972999,0.15276,21,1
786,0.828213,0.589667,21,1
787,0.044233,0.607408,21,1
788,0.617055,0.358692,21,1
789,0.262234,0.767417,21,1
790,0.250876,0.368611,21,1
791,0.279236,0.054527,21,1
792,0.303696,0.420839,21,1
793,0.260931,0.454648,21,1
794,0.802299,0.991495,21,1
795,0.001446,0.130266,21,1
796,0.984742,0.836998,21,1
797,0.516174,0.510625,21,1
798,0.312973,0.81133,21,1
799,0.7375,0.566,21,1
800,0.107269,0.832257,21,1
801,0.181586,0.004631,21,1
802,0.053991,0.231645,21,1
803,0.22886,0.944338,21,1
804,0.753186,0.304111,21,1
805,0.966456,0.205585,21,1
806,0.41886,0.7286,21,1
807,0.377797,0.748724,21,1
808,0.822294,0.679081,21,1
809,0.032686,0.935382,21,1
810,0.577536,0.863402,21,1
811,0.330645,0.232433,21,1
812,0.908281,0.433461,21,1
813,0.780955,0.696712,21,1
814,0.106601,0.695172,21,1
815,0.764726,0.079623,21,1
816,0.996553,0.813344,21,1
817,0.717508,0.673003,21,1
818,0.849475,0.254415,21,1
819,0.695361,0.08109,21,1
820,0.362807,0.539082,21,1
821,0.842981,0.94816,21,1
822,0.510582,0.987261,21,1
823,0.369361,0.297396,21,1
824,0.301259,0.529339,21,1
825,0.254671,0.543742,21,1
826,0.737364,0.330623,21,1
827,0.061419,0.432015,21,1
828,0.561432,0.929894,21,1
829,0.903644,0.12124,21,1
830,0.694062,0.828429,21,1
831,0.839793,0.38716,21,1
832,0.622396,0.982347,21,1
833,0.698099,0.447117,21,1
834,0.381155,0.449093,21,1
835,0.6177,0.224941,21,1
836,0.183388,0.517887,21,1
837,0.394391,0.968252,21,1
838,0.204381,0.014371,21,1
839,0.056821,0.006515,21,1
840,0.499709,0.111275,21,1
841,0.96712,0.095456,21,1
842,0.547228,0.899759,21,1
843,0.139324,0.231884,21,1
844,0.442791,0.180208,21,1
845,0.399688,0.042719,21,1
846,0.350819,0.416605,21,1
847,0.474809,0.852996,21,1
848,0.413364,0.565202,21,1
849,0.086736,0.319828,21,1
850,0.955083,0.536064,21,1
851,0.658584,0.082807,21,1
852,0.486617,0.375168,21,1
853,0.289866,0.226032,21,1
854,0.705121,0.865076,21,1
855,0.247684,0.472951,21,1
856,0.418249,0.133828,21,1
857,0.338045,0.942393,21,1
858,0.076685,0.034514,21,1
859,0.171024,0.982694,21,1
860,0.390344,0.512133,21,1
861,0.514119,0.070494,21,1
862,0.324663,0.909655,21,1
863,0.640108,0.011807,21,1
864,0.625941,0.181831,21,1
865,0.818816,0.71515,21,1
866,0.908472,0.283137,21,1
867,0.876688,0.620028,21,1
868,0.251242,0.575346,21,1
869,0.053662,0.458778,21,1
870,0.198291,0.960555,21,1
871,0.223792,0.405759,21,1
