d3mIndex,V1,V2,V3,Class
231,514.0,493.0,0.585346,1
232,917.0,484.0,0.37532,1
233,678.0,490.0,0.456908,1
234,633.0,502.0,0.438097,1
235,246.0,491.0,0.385356,1
236,467.0,492.0,0.392762,1
237,421.0,493.0,0.378316,1
238,123.0,503.0,0.449775,1
239,905.0,504.0,0.422945,1
240,211.0,505.0,0.414158,1
241,596.0,504.0,0.357892,1
242,842.0,506.0,0.400568,1
243,18.0,517.0,0.676627,1
244,197.0,523.0,0.440703,1
245,561.0,527.0,0.473666,1
246,451.0,539.0,0.441782,1
247,86.0,523.0,0.474016,1
248,621.0,544.0,0.442881,1
249,255.0,539.0,0.571497,1
250,934.0,544.0,0.46221,1
251,521.0,535.0,0.421966,1
252,760.0,536.0,0.389097,1
253,210.0,539.0,0.413579,1
254,173.0,542.0,0.360094,1
255,328.0,551.0,0.423127,1
256,727.0,548.0,0.423655,1
257,74.0,554.0,0.350231,1
258,165.0,561.0,0.470046,1
259,508.0,571.0,0.509858,1
260,550.0,563.0,0.371708,1
261,586.0,565.0,0.44871,1
262,139.0,578.0,0.538318,1
263,686.0,578.0,0.402063,1
264,601.0,580.0,0.372424,1
265,992.0,579.0,0.355997,1
266,273.0,582.0,0.37351,1
267,372.0,580.0,0.359252,1
268,649.0,587.0,0.395917,1
269,710.0,582.0,0.351296,1
270,764.0,583.0,0.365081,1
271,28.0,585.0,0.358841,1
272,766.0,591.0,0.364063,1
273,44.0,594.0,0.350751,1
274,98.0,594.0,0.380957,1
275,336.0,604.0,0.353034,1
276,674.0,607.0,0.373182,1
277,411.0,612.0,0.434142,1
278,777.0,616.0,0.408446,1
279,273.0,617.0,0.544767,1
280,552.0,621.0,0.466528,1
281,632.0,614.0,0.419838,1
282,726.0,626.0,0.394432,1
283,358.0,620.0,0.362953,1
284,428.0,625.0,0.496293,1
285,651.0,627.0,0.42066,1
286,130.0,634.0,0.406562,1
287,86.0,637.0,0.385548,1
288,452.0,638.0,0.381202,1
289,567.0,641.0,0.411984,1
290,284.0,645.0,0.373281,1
291,662.0,648.0,0.35851,1
292,860.0,646.0,0.354305,1
293,686.0,648.0,0.353387,1
294,926.0,678.0,0.486361,1
295,599.0,658.0,0.386639,1
296,780.0,658.0,0.388648,1
297,444.0,658.0,0.449005,1
298,18.0,666.0,0.657504,1
299,703.0,705.0,0.50477,1
300,76.0,666.0,0.356682,1
301,712.0,681.0,0.397217,1
302,554.0,686.0,0.480352,1
303,98.0,691.0,0.501802,1
304,271.0,689.0,0.443919,1
305,793.0,687.0,0.356111,1
306,486.0,690.0,0.355917,1
307,762.0,695.0,0.437642,1
308,28.0,690.0,0.36738,1
309,988.0,706.0,0.456241,1
310,628.0,702.0,0.399952,1
311,729.0,701.0,0.39008,1
312,35.0,704.0,0.361785,1
313,182.0,711.0,0.549392,1
314,116.0,710.0,0.392709,1
315,637.0,716.0,0.435104,1
316,813.0,714.0,0.373014,1
317,46.0,724.0,0.421624,1
318,288.0,719.0,0.356236,1
319,428.0,727.0,0.422425,1
320,570.0,721.0,0.410613,1
321,117.0,726.0,0.471025,1
322,941.0,724.0,0.410351,1
323,539.0,723.0,0.432149,1
324,24.0,729.0,0.359207,1
325,824.0,731.0,0.442899,1
326,945.0,740.0,0.368799,1
327,971.0,747.0,0.425343,1
328,38.0,761.0,0.590963,1
329,282.0,749.0,0.36746,1
330,72.0,748.0,0.354116,1
331,657.0,750.0,0.406505,1
332,789.0,764.0,0.412171,1
333,130.0,757.0,0.376838,1
334,853.0,761.0,0.433995,1
335,576.0,761.0,0.418529,1
336,665.0,762.0,0.389527,1
337,138.0,763.0,0.353303,1
338,138.0,772.0,0.437644,1
339,492.0,773.0,0.524052,1
340,698.0,777.0,0.415046,1
341,50.0,788.0,0.364337,1
342,638.0,797.0,0.433057,1
343,150.0,793.0,0.361633,1
344,598.0,793.0,0.389162,1
345,999.0,799.0,0.406209,1
346,729.0,804.0,0.462145,1
347,324.0,805.0,0.534541,1
348,690.0,802.0,0.358383,1
349,916.0,825.0,0.405734,1
350,192.0,822.0,0.569118,1
351,506.0,821.0,0.416119,1
352,746.0,826.0,0.441851,1
353,797.0,826.0,0.419895,1
354,855.0,824.0,0.366414,1
355,984.0,825.0,0.376507,1
356,823.0,826.0,0.370433,1
357,573.0,836.0,0.650303,1
358,553.0,839.0,0.384671,1
359,423.0,853.0,0.484139,1
360,576.0,856.0,0.399103,1
361,18.0,861.0,0.680432,1
362,152.0,861.0,0.386984,1
363,903.0,863.0,0.358355,1
364,836.0,869.0,0.411343,1
365,49.0,874.0,0.415645,1
366,890.0,879.0,0.409748,1
367,257.0,887.0,0.616951,1
368,148.0,881.0,0.402467,1
369,935.0,897.0,0.488319,1
370,318.0,902.0,0.429363,1
371,561.0,902.0,0.656538,1
372,77.0,908.0,0.450108,1
373,587.0,905.0,0.623457,1
374,147.0,907.0,0.417326,1
375,965.0,909.0,0.642207,1
376,277.0,911.0,0.532104,1
377,897.0,918.0,0.414165,1
378,431.0,919.0,0.493796,1
379,257.0,920.0,0.378082,1
380,596.0,922.0,0.351159,1
381,938.0,926.0,0.394161,1
382,18.0,928.0,0.353749,1
383,601.0,934.0,0.438639,1
384,684.0,931.0,0.393686,1
385,968.0,935.0,0.368885,1
386,529.0,944.0,0.527525,1
387,30.0,954.0,0.38165,1
388,189.0,954.0,0.360247,1
389,597.0,957.0,0.516878,1
390,978.0,952.0,0.350481,1
391,325.0,955.0,0.428588,1
392,81.0,959.0,0.410678,1
393,937.0,963.0,0.50045,1
394,113.0,967.0,0.448767,1
395,633.0,970.0,0.414087,1
396,203.0,982.0,0.452358,1
397,827.0,982.0,0.4711,1
398,334.0,987.0,0.473142,1
399,1001.0,980.0,0.459994,1
400,265.0,988.0,0.524229,1
401,300.0,991.0,0.415258,1
402,475.0,988.0,0.373349,1
403,960.0,988.0,0.354729,1
404,996.0,993.0,0.436629,1
405,855.0,993.0,0.406341,1
406,541.0,992.0,0.368769,1
407,64.0,995.0,0.366564,1
408,652.0,1002.0,0.49092,1
409,26.0,1002.0,0.429181,1
410,128.0,1000.0,0.354994,1
411,394.0,1005.0,0.462604,1
412,566.0,1001.0,0.361371,1
413,846.0,1007.0,0.431788,1
414,864.0,1008.0,0.361909,1
415,196.0,429.0,0.553461,2
416,46.0,306.0,0.452113,2
417,391.0,438.0,0.74653,3
418,360.0,101.0,0.573527,5
419,33.0,383.0,0.693338,5
420,237.0,268.0,0.617144,4
421,267.0,51.0,0.532571,4
422,147.0,113.0,0.533477,4
423,462.0,354.0,0.447392,4
424,274.0,627.0,0.593039,3
425,465.0,953.0,0.587349,3
426,268.0,746.0,0.716843,2
427,561.0,644.0,0.501305,5
428,752.0,585.0,0.592929,2
429,691.0,811.0,0.672942,4
430,974.0,788.0,0.617261,4
431,860.0,596.0,0.648914,4
432,732.0,759.0,0.619078,5
433,918.0,437.0,0.503898,3
434,931.0,448.0,0.522903,4
435,677.0,456.0,0.587277,5
436,708.0,382.0,0.644193,4
437,783.0,291.0,0.674081,4
438,798.0,313.0,0.542865,5
439,643.0,412.0,0.466414,5
440,478.0,472.0,0.648113,5
441,545.0,286.0,0.604337,5
442,306.0,303.0,0.468046,4
443,731.0,223.0,0.61222,2
444,938.0,182.0,0.605531,3
445,700.0,78.0,0.485286,3
446,648.0,108.0,0.61524,4
447,697.0,181.0,0.575316,4
448,147.0,16.0,0.538002,1
449,374.0,16.0,0.383205,1
450,640.0,18.0,0.417801,1
451,932.0,17.0,0.39056,1
452,400.0,22.0,0.366481,1
453,443.0,22.0,0.370593,1
454,777.0,26.0,0.396315,1
455,407.0,24.0,0.35735,1
456,934.0,26.0,0.351258,1
457,606.0,33.0,0.414059,1
458,983.0,35.0,0.363722,1
459,439.0,41.0,0.438466,1
460,834.0,38.0,0.372054,1
461,78.0,44.0,0.436277,1
462,945.0,43.0,0.384592,1
463,396.0,54.0,0.652807,1
464,222.0,51.0,0.366542,1
465,674.0,58.0,0.354433,1
466,1006.0,66.0,0.382505,1
467,136.0,68.0,0.42502,1
468,816.0,69.0,0.40914,1
469,981.0,80.0,0.460628,1
470,742.0,74.0,0.361495,1
471,158.0,80.0,0.351741,1
472,554.0,87.0,0.664204,1
473,100.0,92.0,0.403038,1
474,760.0,91.0,0.432749,1
475,711.0,98.0,0.378941,1
476,191.0,105.0,0.376444,1
477,616.0,113.0,0.356646,1
478,33.0,119.0,0.374838,1
479,509.0,120.0,0.378799,1
480,249.0,124.0,0.412599,1
481,454.0,128.0,0.354795,1
482,64.0,136.0,0.474157,1
483,973.0,138.0,0.39641,1
484,40.0,152.0,0.452846,1
485,405.0,142.0,0.466938,1
486,272.0,145.0,0.399517,1
487,547.0,147.0,0.453864,1
488,238.0,148.0,0.366266,1
489,752.0,148.0,0.351564,1
490,426.0,163.0,0.470037,1
491,850.0,164.0,0.407661,1
492,172.0,177.0,0.475894,1
493,209.0,172.0,0.459826,1
494,536.0,169.0,0.362827,1
495,612.0,169.0,0.386068,1
496,67.0,185.0,0.391635,1
497,217.0,198.0,0.44908,1
498,480.0,184.0,0.364705,1
499,299.0,190.0,0.373041,1
500,1002.0,200.0,0.419328,1
501,330.0,201.0,0.507814,1
502,786.0,200.0,0.389778,1
503,72.0,213.0,0.370766,1
504,419.0,225.0,0.478889,1
505,194.0,217.0,0.630483,1
506,918.0,215.0,0.46412,1
507,458.0,224.0,0.352637,1
508,480.0,230.0,0.492096,1
509,601.0,233.0,0.39417,1
510,305.0,239.0,0.403339,1
511,344.0,240.0,0.370919,1
512,518.0,241.0,0.359914,1
513,447.0,244.0,0.409045,1
514,121.0,254.0,0.459597,1
515,725.0,246.0,0.356054,1
516,750.0,247.0,0.387935,1
517,44.0,248.0,0.351553,1
518,234.0,249.0,0.381647,1
519,358.0,249.0,0.400484,1
520,666.0,254.0,0.355432,1
521,538.0,257.0,0.378991,1
522,966.0,279.0,0.53501,1
523,313.0,263.0,0.448865,1
524,678.0,263.0,0.361142,1
525,602.0,270.0,0.37746,1
526,650.0,280.0,0.450051,1
527,460.0,272.0,0.359222,1
528,57.0,291.0,0.508295,1
529,375.0,288.0,0.382453,1
530,926.0,297.0,0.458033,1
531,426.0,308.0,0.439832,1
532,673.0,307.0,0.396046,1
533,499.0,308.0,0.440368,1
534,183.0,315.0,0.40137,1
535,134.0,317.0,0.56182,1
536,877.0,317.0,0.419746,1
537,224.0,318.0,0.352687,1
538,96.0,320.0,0.360782,1
539,373.0,322.0,0.397091,1
540,929.0,327.0,0.478146,1
541,390.0,324.0,0.352923,1
542,694.0,325.0,0.361832,1
543,131.0,335.0,0.411251,1
544,892.0,338.0,0.478041,1
545,96.0,338.0,0.401726,1
546,331.0,347.0,0.509344,1
547,280.0,354.0,0.43368,1
548,928.0,351.0,0.358856,1
549,902.0,354.0,0.35529,1
550,409.0,358.0,0.378164,1
551,625.0,368.0,0.379728,1
552,242.0,385.0,0.532214,1
553,323.0,385.0,0.460095,1
554,928.0,384.0,0.422373,1
555,108.0,379.0,0.398521,1
556,562.0,403.0,0.535851,1
557,490.0,394.0,0.445052,1
558,268.0,395.0,0.369663,1
559,70.0,397.0,0.369349,1
560,147.0,396.0,0.373416,1
561,941.0,401.0,0.429373,1
562,744.0,404.0,0.423762,1
563,262.0,415.0,0.377222,1
564,614.0,425.0,0.494788,1
565,796.0,418.0,0.358855,1
566,957.0,432.0,0.536223,1
567,575.0,426.0,0.377827,1
568,256.0,432.0,0.450672,1
569,58.0,493.0,0.48352,1
570,682.0,441.0,0.377814,1
571,448.0,448.0,0.361379,1
572,851.0,453.0,0.362238,1
573,237.0,460.0,0.473221,1
574,868.0,484.0,0.560879,1
575,96.0,467.0,0.358688,1
576,118.0,475.0,0.493507,1
577,914.0,475.0,0.354235,1
578,511.0,480.0,0.389456,1
579,267.0,486.0,0.399814,1
580,96.0,486.0,0.357564,1
581,652.0,488.0,0.35032,1
582,288.0,499.0,0.397894,1
583,31.0,502.0,0.378078,1
584,18.0,503.0,0.359037,1
585,265.0,513.0,0.573819,1
586,86.0,510.0,0.360725,1
587,381.0,520.0,0.407773,1
588,801.0,520.0,0.390949,1
589,90.0,527.0,0.50025,1
590,619.0,533.0,0.406289,1
591,598.0,528.0,0.352285,1
592,767.0,534.0,0.387652,1
593,410.0,533.0,0.368197,1
594,598.0,534.0,0.351003,1
595,306.0,542.0,0.387117,1
596,906.0,542.0,0.359917,1
597,204.0,565.0,0.513854,1
598,963.0,552.0,0.420546,1
599,174.0,548.0,0.355448,1
600,330.0,551.0,0.385798,1
601,394.0,551.0,0.375212,1
602,922.0,564.0,0.475738,1
603,68.0,562.0,0.387614,1
604,765.0,567.0,0.48585,1
605,672.0,567.0,0.589742,1
606,806.0,562.0,0.354579,1
607,983.0,584.0,0.507823,1
608,551.0,571.0,0.404506,1
609,70.0,576.0,0.372279,1
610,122.0,588.0,0.423984,1
611,409.0,581.0,0.410077,1
612,323.0,581.0,0.358541,1
613,574.0,582.0,0.372324,1
614,606.0,589.0,0.390542,1
615,18.0,598.0,0.461104,1
616,79.0,618.0,0.459748,1
617,229.0,593.0,0.429452,1
618,946.0,600.0,0.371604,1
619,805.0,601.0,0.399131,1
620,620.0,607.0,0.469084,1
621,241.0,620.0,0.476779,1
622,145.0,610.0,0.396442,1
623,500.0,663.0,0.538365,1
624,424.0,611.0,0.409211,1
625,341.0,612.0,0.391459,1
626,810.0,612.0,0.356707,1
627,957.0,617.0,0.45143,1
628,38.0,616.0,0.3611,1
629,400.0,622.0,0.382025,1
630,920.0,626.0,0.457794,1
631,634.0,632.0,0.367356,1
632,798.0,629.0,0.480499,1
633,586.0,638.0,0.44806,1
634,972.0,634.0,0.35493,1
635,458.0,636.0,0.359113,1
636,440.0,643.0,0.371342,1
637,983.0,647.0,0.36882,1
638,270.0,660.0,0.455561,1
639,229.0,660.0,0.500714,1
640,651.0,661.0,0.442216,1
641,939.0,655.0,0.578425,1
642,330.0,658.0,0.368455,1
643,618.0,666.0,0.491144,1
644,100.0,666.0,0.382854,1
645,434.0,670.0,0.421231,1
646,565.0,755.0,0.604594,1
647,193.0,673.0,0.363135,1
648,573.0,672.0,0.357345,1
649,68.0,680.0,0.404954,1
650,242.0,687.0,0.540098,1
651,626.0,684.0,0.410385,1
652,489.0,689.0,0.526557,1
653,401.0,704.0,0.444786,1
654,352.0,692.0,0.371264,1
655,673.0,691.0,0.377224,1
656,730.0,697.0,0.393607,1
657,104.0,704.0,0.473068,1
658,326.0,698.0,0.359842,1
659,22.0,700.0,0.375034,1
660,772.0,719.0,0.486924,1
661,886.0,704.0,0.353676,1
662,289.0,715.0,0.445496,1
663,646.0,708.0,0.409489,1
664,682.0,709.0,0.389183,1
665,143.0,710.0,0.353023,1
666,896.0,718.0,0.352451,1
667,148.0,723.0,0.409228,1
668,198.0,723.0,0.383944,1
669,598.0,726.0,0.38821,1
670,264.0,726.0,0.37158,1
671,655.0,736.0,0.428331,1
672,912.0,732.0,0.373234,1
673,533.0,759.0,0.449917,1
674,932.0,736.0,0.355141,1
675,807.0,745.0,0.475982,1
676,26.0,744.0,0.398225,1
677,113.0,755.0,0.483234,1
678,304.0,746.0,0.351419,1
679,354.0,749.0,0.399479,1
680,66.0,755.0,0.410492,1
681,672.0,750.0,0.41576,1
682,462.0,778.0,0.564174,1
683,246.0,762.0,0.484935,1
684,818.0,767.0,0.425564,1
685,361.0,765.0,0.385741,1
686,324.0,766.0,0.377448,1
687,405.0,775.0,0.488572,1
688,195.0,766.0,0.359772,1
689,358.0,774.0,0.352963,1
690,64.0,778.0,0.399792,1
691,652.0,783.0,0.517508,1
692,96.0,785.0,0.355419,1
693,780.0,784.0,0.350351,1
694,331.0,791.0,0.406094,1
695,724.0,795.0,0.396265,1
696,913.0,794.0,0.383088,1
697,362.0,794.0,0.350191,1
698,67.0,798.0,0.372548,1
699,198.0,801.0,0.382514,1
700,644.0,818.0,0.504381,1
701,120.0,810.0,0.423255,1
702,69.0,810.0,0.370494,1
703,918.0,813.0,0.372363,1
704,379.0,834.0,0.448431,1
705,206.0,822.0,0.382549,1
706,172.0,825.0,0.367206,1
707,127.0,830.0,0.380276,1
708,434.0,831.0,0.480223,1
709,706.0,838.0,0.406458,1
710,610.0,852.0,0.510777,1
711,990.0,846.0,0.450709,1
712,35.0,848.0,0.415261,1
713,181.0,855.0,0.464331,1
714,310.0,846.0,0.489244,1
715,579.0,849.0,0.453566,1
716,762.0,845.0,0.355878,1
717,64.0,848.0,0.413886,1
718,887.0,852.0,0.375329,1
719,451.0,850.0,0.360295,1
720,645.0,859.0,0.687238,1
721,94.0,860.0,0.409005,1
722,346.0,872.0,0.478711,1
723,450.0,867.0,0.467427,1
724,557.0,872.0,0.507407,1
725,876.0,917.0,0.567732,1
726,134.0,901.0,0.472075,1
727,413.0,886.0,0.478651,1
728,98.0,876.0,0.351068,1
729,760.0,877.0,0.369255,1
730,503.0,884.0,0.459023,1
731,599.0,879.0,0.376394,1
732,626.0,885.0,0.393934,1
733,644.0,880.0,0.353082,1
734,898.0,893.0,0.408619,1
735,989.0,890.0,0.3811,1
736,232.0,891.0,0.360391,1
737,670.0,890.0,0.355708,1
738,797.0,895.0,0.372433,1
739,946.0,893.0,0.356123,1
740,767.0,902.0,0.44537,1
741,575.0,904.0,0.516952,1
742,67.0,918.0,0.448529,1
743,247.0,923.0,0.469145,1
744,360.0,904.0,0.393733,1
745,506.0,908.0,0.487166,1
746,533.0,907.0,0.382187,1
747,724.0,912.0,0.402855,1
748,842.0,913.0,0.371573,1
749,272.0,915.0,0.451987,1
750,104.0,916.0,0.400808,1
751,669.0,917.0,0.565722,1
752,542.0,927.0,0.456251,1
753,396.0,929.0,0.423579,1
754,192.0,922.0,0.35543,1
755,466.0,927.0,0.366851,1
756,204.0,938.0,0.429096,1
757,821.0,930.0,0.368399,1
758,918.0,937.0,0.422703,1
759,166.0,950.0,0.557587,1
760,683.0,937.0,0.391384,1
761,364.0,937.0,0.35955,1
762,104.0,938.0,0.351239,1
763,30.0,944.0,0.353025,1
764,106.0,960.0,0.530346,1
765,651.0,952.0,0.382564,1
766,745.0,949.0,0.360808,1
767,949.0,952.0,0.381405,1
768,559.0,955.0,0.405786,1
769,750.0,959.0,0.361232,1
770,69.0,962.0,0.381761,1
771,38.0,962.0,0.35625,1
772,653.0,967.0,0.388927,1
773,220.0,979.0,0.441919,1
774,624.0,965.0,0.442995,1
775,44.0,966.0,0.351318,1
776,349.0,970.0,0.412493,1
777,922.0,968.0,0.375772,1
778,828.0,971.0,0.446038,1
779,75.0,974.0,0.389925,1
780,287.0,977.0,0.403649,1
781,488.0,980.0,0.535716,1
782,696.0,978.0,0.393165,1
783,928.0,992.0,0.506596,1
784,260.0,982.0,0.441424,1
785,762.0,983.0,0.385384,1
786,128.0,980.0,0.366645,1
787,584.0,983.0,0.384756,1
788,680.0,985.0,0.387021,1
789,697.0,1000.0,0.453586,1
790,975.0,1002.0,0.430623,1
791,293.0,996.0,0.369805,1
792,778.0,1003.0,0.446514,1
793,89.0,1003.0,0.429655,1
794,472.0,996.0,0.38621,1
795,559.0,1003.0,0.457328,1
796,269.0,1004.0,0.436791,1
797,338.0,1003.0,0.438268,1
798,836.0,1004.0,0.400133,1
799,41.0,1008.0,0.502303,1
800,194.0,297.0,0.67967,2
801,306.0,490.0,0.55378,2
802,377.0,401.0,0.534158,2
803,114.0,384.0,0.681525,2
804,447.0,454.0,0.559628,2
805,91.0,457.0,0.649742,5
806,170.0,268.0,0.720684,3
807,348.0,431.0,0.649885,3
808,391.0,426.0,0.581204,3
809,389.0,503.0,0.57652,5
810,230.0,537.0,0.661288,2
811,160.0,564.0,0.722973,5
812,292.0,585.0,0.741425,3
813,83.0,428.0,0.595185,5
814,111.0,511.0,0.636479,5
815,150.0,498.0,0.367386,5
816,405.0,620.0,0.757134,2
817,475.0,646.0,0.469987,2
818,405.0,708.0,0.5637,2
819,327.0,722.0,0.614667,2
